motion_coherence,reaction_time,correct,prior_std,raw_response_time
0.12,1.86110500001814,1,10,433.41872300001
0.06,2.70013700000163,0,20,61.4221940000007
0.06,1.62552499999947,0,80,153.281257999999
0.12,0.829226000001654,1,40,366.105909999998
0.12,1.36125800001901,1,10,338.650978999998
0.12,2.00800100000197,0,40,307.805233000001
0.12,1.41219200000342,1,40,510.361866000007
0.12,2.01800200000071,0,10,282.297495000001
0.06,1.60784500000591,1,10,72.9571480000013
0.12,1.19217500000377,1,10,144.877158999996
0.12,1.35991699999977,0,80,384.313867999999
0.06,1.84562000000005,1,10,285.657487
0.12,1.99162500000057,0,10,627.921631000001
0.06,1.96024700000089,0,40,21.9651759999997
0.06,1.18509500000073,1,80,259.474946
0.06,2.0987460000033,0,10,227.493340000001
0.12,1.61831200000051,0,80,406.105960999999
0.12,1.82688700000108,0,80,368.171009000002
0.06,1.07573500000581,0,40,308.441860000006
0.06,1.9445160000032,1,80,14.3542820000002
0.12,1.23599700001068,0,40,520.66681000001
0.06,1.49376900000061,0,80,112.113863
0.06,2.15942300000461,1,20,454.974631999998
0.12,1.17565500000092,1,40,617.301042000001
0.12,1.91890700000295,0,80,117.041323000001
0.06,1.91229000000021,0,80,365.433235
0.12,0.891053000013926,1,40,575.497786000007
0.06,1.56499500000064,1,80,674.311177
0.24,1.42961699999978,0,40,317.013196
0.06,1.54402400000254,0,40,259.145719000007
0.12,1.97442800000135,1,10,196.929471000001
0.24,1.67051200001151,0,40,435.169757000011
0.12,0.87517100002151,1,10,620.938777000003
0.06,3.60444199999984,0,10,421.041461000001
0.12,1.00145000000157,0,20,268.786487000001
0.12,0.993160000012722,1,20,264.01460200001
0.24,1.2903229999938,0,10,168.122946999996
0.06,2.60280500000226,0,10,69.8291829999944
0.06,1.47908600000665,1,80,244.602298000013
0.06,2.40013799999724,0,10,348.437384999997
0.12,1.02746600002865,0,80,58.219901000004
0.06,2.30452299999888,1,80,18.178310000003
0.06,2.58250499999849,1,40,266.193857999999
0.06,1.37050399999134,1,40,386.033844999998
0.06,1.56209099999978,1,20,32.4625839999935
0.12,1.83121699999901,0,80,50.5880429999961
0.06,1.13140300000669,1,20,244.526623999991
0.06,1.96943800000008,0,80,15.6972109999988
0.12,1.25816500000656,1,40,167.066877000005
0.12,1.16924800002016,0,80,88.4998780000024
0.06,1.45191200000227,1,40,420.181243000001
0.06,0.936141000000134,1,10,177.729596000001
0.12,1.92662000000018,0,20,527.946504000001
0.12,2.4799060000023,1,10,621.705586000002
0.12,1.5140850000007,1,40,338.381143000001
0.12,1.16252999999961,0,80,103.598841999999
0.06,1.86540900000546,0,80,543.026312000002
0.12,0.687012000009418,1,40,173.913729000007
0.06,1.41863700000067,1,80,2.71888500000023
0.24,1.59023900001193,0,80,146.451977999997
0.06,1.47862000000896,1,80,44.1463570000051
0.06,1.19804699999804,1,40,65.6018110000005
0.24,1.97483699999975,0,80,477.6111
0.06,2.16144400000121,1,80,298.049744
0.12,1.79923900000176,1,40,10.837203000001
0.12,1.51691899999969,0,20,343.462256999999
0.06,1.79658800002653,1,20,327.310674000008
0.12,1.35503800000879,1,10,215.189454000007
0.06,0.848495000012917,1,80,176.178057000012
0.12,1.44122600000992,1,80,94.6422320000129
0.06,2.08408100000088,1,80,660.273083
0.06,1.38014799999655,1,10,295.154689999996
0.24,1.60425799999211,0,40,147.577816999998
0.24,1.26027199999953,0,80,678.201252999999
0.06,1.814538000006,0,80,658.716191999993
0.06,2.67076500000076,1,80,677.235099000001
0.06,1.29551999999967,0,10,585.453485999999
0.06,1.11583600000085,1,10,482.393589000001
0.06,1.70491600001696,0,80,462.314300000013
0.24,1.48754999999983,0,80,638.793823
0.06,1.19629900000291,0,10,527.653474999999
0.06,1.70248600000014,0,80,188.714959000001
0.12,1.82256800000323,0,40,467.945879000006
0.06,1.66330000000016,1,80,372.906283000004
0.06,1.63553700000011,1,10,329.74545
0.06,1.52837700000055,0,80,438.530993
0.12,1.04786800000875,0,80,482.002267000003
0.12,0.968473999993876,0,10,632.202997999993
0.06,1.70442900000489,0,80,493.490203000008
0.06,1.3108710000015,0,80,269.761123
0.06,1.54373300000043,0,40,320.069233
0.06,1.568437000009,0,80,620.026429000005
0.12,1.55421500000193,0,80,652.618847000002
0.24,2.00425199999881,0,10,142.165208999999
0.06,0.789839000004577,1,10,219.802880000003
0.24,0.961220000026515,0,80,55.6679350000049
0.06,2.25092300001415,1,40,459.24983500001
0.24,1.77364800000032,0,80,419.649921
0.12,1.70012300000053,0,10,485.609504000002
0.06,1.1228540000011,0,40,313.809762999997
0.12,0.930684999999357,1,80,95.9080559999857
0.12,1.49520600000142,0,80,511.210064000001
0.06,0.931652999992366,0,10,112.861187999995
0.06,1.69574400000056,1,80,140.473149999998
0.12,1.12250100003439,1,10,256.522900000011
0.06,1.50268700000015,0,80,100.114268000005
0.12,1.74692000000505,0,40,46.9536890000018
0.06,1.25555700000041,0,80,227.210981
0.06,1.31117699999595,1,40,361.9948
0.12,1.25054900000032,1,20,612.902295
0.12,0.962215000006836,1,80,561.170375000002
0.24,0.781233999994583,1,10,39.1572029999952
0.06,1.49705200000062,1,80,462.298811000001
0.06,1.26212500000838,1,10,402.002719000011
0.06,1.13189400002011,1,10,438.938750000001
0.12,2.32614000000103,0,80,49.825968000001
0.24,1.30780200000117,0,80,67.2469280000005
0.06,2.04081800000131,0,40,556.837046000001
0.12,1.49751200000173,1,20,120.526559999998
0.12,1.2150510000065,1,10,53.4771560000081
0.06,3.36423500000092,0,20,25.3224860000009
0.06,1.55411800000002,1,20,45.8666250000006
0.12,1.66454800000065,0,40,212.421226
0.06,1.31190400000196,1,40,238.285271000001
0.24,1.64852300001075,0,20,136.270805000007
0.06,1.50093300000117,1,80,130.871051
0.06,2.16980700000022,1,20,523.806298
0.06,1.14920800000255,1,40,22.1069100000022
0.12,2.23474700000043,0,20,110.142255999999
0.12,1.23794900000212,0,20,86.3465010000018
0.06,1.9427330000035,1,10,613.693274999998
0.06,1.52363400000104,1,10,357.681545000001
0.06,0.952955000015208,0,80,19.3719310000015
0.12,1.58298100000138,0,80,351.746041
0.06,1.28235200000199,0,10,303.145589000002
0.12,2.34306900000229,0,40,594.813298000001
0.06,1.37975000000188,0,80,218.497880000001
0.06,1.49125599999934,1,80,28.3388990000003
0.06,1.25362600000517,0,40,134.089770000006
0.24,1.44976099999622,0,10,173.882864999992
0.12,2.07534800001304,0,80,34.7303040000115
0.06,0.994001999992179,0,80,522.628120999987
0.06,1.49321500000951,1,80,159.762251000007
0.06,1.08995900000082,1,80,596.969171000001
0.06,1.70752200000061,1,40,120.085172000001
0.06,2.56687600001169,0,10,431.581499000007
0.06,1.61809400000129,0,80,613.097281999999
0.12,1.64212299999781,0,40,247.633717999997
0.06,1.45090400001209,1,40,203.617794000005
0.12,1.98265100000026,0,20,255.418626000001
0.06,2.1482419999993,0,40,329.42923
0.06,1.88076400000136,1,80,215.746964000002
0.06,1.30483399999503,1,40,316.466780000002
0.06,2.20466800000031,1,40,90.4131440000001
0.06,0.986951000000772,0,20,427.886288
0.06,1.96864400000231,1,40,62.149182000001
0.24,1.67414800000006,1,20,506.530597000001
0.06,1.82698800000071,1,40,215.673833000008
0.06,1.40056900000127,1,10,581.721612000001
0.24,1.34504000000015,0,80,418.111121
0.06,1.10280199999943,0,40,270.877146999999
0.06,1.49592400000256,0,80,334.674347000007
0.06,1.54497800000536,0,40,256.081894000003
0.12,1.15836800000397,1,40,321.681907000006
0.24,1.13448599999538,0,10,79.6989389999944
0.24,1.86309900000015,0,80,248.791133999999
0.12,2.01059299999906,0,40,31.9935580000019
0.12,1.57070500000191,1,20,94.3742720000009
0.06,1.2184529999995,1,20,540.574323999999
0.06,2.51928199999929,0,20,352.83023
0.24,1.25117200000204,0,20,413.498512000002
0.06,1.91552299999967,0,80,156.713285999998
0.06,1.30567500001052,1,10,20.1227800000052
0.12,2.93923600000016,0,80,42.3139169999995
0.06,0.964430000007269,0,40,33.0829340000055
0.06,1.35459900000205,0,80,467.921285
0.06,1.64891499999976,0,20,94.7226060000012
0.24,0.744107999984408,1,10,413.114708999987
0.12,1.61734400001296,0,40,38.9468410000118
0.06,2.25009400000272,0,80,90.0251260000005
0.24,1.72552600000017,0,20,159.038213
0.06,0.697588000000906,1,80,612.159086
0.12,1.22228300000097,0,80,456.803026000001
0.12,0.948489000000336,0,80,482.662994
0.06,1.49068500000067,1,80,169.977056
0.06,1.14678000001004,0,80,440.651989000005
0.06,1.32915499999945,1,80,337.522268000001
0.12,2.71193400000629,1,80,298.63427200001
0.12,2.16629099999955,0,20,196.006205
0.12,1.00196399999913,0,80,333.673215999999
0.06,1.24745300000359,1,40,296.953680999999
0.06,1.76934599999913,1,20,26.3501799999995
0.06,1.80994699999974,0,80,131.570809000001
0.06,1.66290799999842,1,20,292.446759999992
0.12,1.20274400000926,0,10,347.54692600001
0.12,0.937174000000596,1,80,16.3430719999997
0.12,1.62157500000103,0,80,127.847030000001
0.12,2.25120300002163,0,80,410.580090000003
0.12,1.64984999998705,0,10,64.890699999989
0.06,1.55417400000442,1,40,114.873807000011
0.12,1.51548100000036,1,10,288.689385000001
0.06,1.56866399999126,1,10,61.714799999987
0.06,0.986531000031391,0,20,492.774693000014
0.24,1.10822300000109,1,80,364.826812000001
0.06,0.999745000000985,1,20,14.362551000002
0.12,1.50682199999574,1,40,585.386849000002
0.12,1.95600600002217,0,80,256.099901000009
0.12,1.67159700000047,0,80,589.146065999999
0.24,1.56050700000196,1,10,367.493503000005
0.12,1.3388300000006,1,80,318.006974
0.06,1.92870100000073,0,40,77.6691119999996
0.06,1.96109199999773,1,40,363.753666000004
0.12,1.4790150000008,1,80,514.451004
0.06,1.39251300000069,0,80,374.475085
0.24,1.64975400001276,1,10,618.538908999995
0.06,2.250191000001,1,40,97.413093000001
0.06,1.6886119999981,1,80,414.921256999998
0.06,2.73885700000028,0,20,360.88624
0.06,3.27343800000017,1,80,424.441792
0.24,2.46872000000076,1,10,181.713677000002
0.12,1.16136600001482,0,80,675.972227999999
0.12,2.19964400000026,1,80,445.161314000001
0.12,1.33598800000618,1,80,108.882279000012
0.06,1.99371100000099,1,80,520.153953000001
0.06,2.72059799999988,1,40,185.229248
0.12,0.961716000001616,1,20,528.478075000001
0.06,1.72851099999934,1,40,143.421116
0.06,0.807960000000094,1,80,294.894864
0.12,2.2060900000015,1,80,424.343025
0.12,1.39329399999951,0,20,68.8504740000008
0.06,2.07621400000062,1,80,499.522242000006
0.06,1.73276400001487,1,10,96.7388470000005
0.24,1.21118999999817,0,80,516.889159999999
0.12,1.62278800000786,1,20,376.062777999992
0.06,1.94574900000589,1,20,59.4704609999899
0.06,0.905977000016719,0,10,464.378729999997
0.12,0.814043000000311,1,20,328.414051
0.06,1.09761999998591,1,80,243.25219899998
0.06,1.45354299999963,1,80,590.783079999999
0.06,1.01787100000365,0,80,614.634298000004
0.06,2.93620399999963,1,80,391.311143999999
0.06,1.18377599999985,0,10,68.4973590000009
0.06,0.879630000001271,0,20,274.578537000001
0.12,1.2069190000002,1,80,251.519101
0.12,0.709803000005195,0,40,159.281712000011
0.06,1.90552500000922,1,40,92.8030050000089
0.24,1.32761800000117,1,80,551.135117
0.06,2.22762400000101,0,40,364.741195000001
0.12,0.843490999999631,0,80,331.153163999999
0.12,2.04095699999925,1,40,74.2291619999996
0.12,0.887688000000708,1,10,190.769497000001
0.24,1.96932800000104,0,10,133.033603000002
0.12,1.44006100000115,0,20,301.078623000009
0.06,0.853197999997064,1,10,349.922714999993
0.12,1.78515200000038,0,80,570.857244999999
0.12,1.23596499999985,0,80,596.615008999999
0.06,2.93100500000219,1,20,490.906659000002
0.24,0.980047000004561,0,80,390.122256000002
0.06,0.921465000006719,1,40,339.553808000011
0.06,1.74413199999981,1,10,519.86541
0.06,1.26711000000068,1,40,111.801592000003
0.06,1.01215400000183,1,80,11.2070970000004
0.06,2.39320399999997,0,80,254.713199999998
0.12,0.874981000015396,1,10,50.7411830000055
0.06,2.14538200000243,0,80,653.786384999999
0.24,1.43819500002428,0,80,469.803904
0.06,1.35549499999979,0,20,472.930738000001
0.06,2.01067600000533,1,10,562.429432999998
0.12,0.996433000007528,1,80,5.33007500000531
0.06,1.15186700000777,0,20,50.4705850000028
0.12,1.6435900000215,0,80,667.380119000009
0.06,1.52192100000684,0,10,530.122736999998
0.24,1.32894700000179,0,80,115.455142000001
0.06,1.33695000002626,0,20,56.0066410000145
0.12,1.3328870000114,0,10,236.101427000001
0.06,1.10560400000213,0,20,365.802576000002
0.12,2.21654600000329,0,80,39.2091150000015
0.24,0.964354000025196,0,20,439.134782000008
0.06,1.61702200000582,1,40,74.8256580000016
0.06,1.91005900000164,1,40,154.771034999998
0.24,1.05095800000709,0,40,579.21082600001
0.06,2.91528800000196,0,80,205.434021000001
0.12,1.09799700000076,1,80,661.615102
0.12,1.01806200000101,1,20,514.678253
0.12,1.36782800000037,1,20,83.5944820000004
0.06,1.09986799999933,1,20,211.898649000001
0.06,1.45666800000072,1,40,559.805174000001
0.06,1.67062000000078,1,80,418.105304000001
0.12,1.50120200000129,0,20,222.746625000002
0.06,2.2085019999995,1,80,237.178021
0.12,1.90939800000342,1,40,516.24974900001
0.12,1.38951500000076,0,80,377.387048000001
0.12,1.19218400000136,0,20,340.422236
0.12,1.20911700000033,0,80,341.247142
0.12,1.33936100000028,0,10,461.393583000001
0.06,1.82812099999865,1,10,123.341191
0.06,1.50274900000659,1,20,384.078772000008
0.06,1.20169900002657,0,80,227.243896
0.12,1.28191499999957,0,10,105.20521
0.06,1.27388900000369,1,20,23.8387320000038
0.06,1.65759199999957,1,20,563.970687000001
0.24,1.8821420000022,0,10,409.613343999998
0.06,3.20907599999919,0,80,650.681133999999
0.06,1.32241700000122,0,20,132.770544000001
0.06,1.49139599999944,1,80,275.505736999999
0.06,3.13046600000234,1,80,466.844171999983
0.24,1.65406500000063,1,20,14.9742740000002
0.06,1.35362900001928,1,10,7.32288500000141
0.24,0.671367000002647,0,10,634.813429999995
0.06,2.20827600000121,0,80,271.967086000001
0.06,1.34230800000296,1,80,427.473224000001
0.24,1.71482700000342,0,10,443.637348999997
0.24,2.1718860000019,0,80,444.675002000002
0.12,1.78586399999949,1,40,103.813147999999
0.12,3.36119199998211,1,80,504.780081999983
0.06,1.68424499998218,1,20,220.062486999988
0.12,0.842180000001463,1,10,70.8575050000018
0.24,1.62862100001075,1,10,565.581367000006
0.12,1.39354099999764,1,80,184.100234999991
0.12,1.77438899999834,0,20,358.574737999996
0.12,1.3898130000016,0,80,204.662892
0.12,1.67594600000302,0,80,456.705276000001
0.12,2.10397499999999,1,40,254.397174
0.24,1.11526700000104,0,10,260.641525000001
0.12,1.74433900002623,0,20,466.75864700001
0.06,1.11290499999996,1,10,540.497653
0.24,0.896899999992456,0,10,399.693459999995
0.06,1.62339399999837,1,80,209.625090999998
0.24,2.3211169999995,0,80,596.930045999999
0.06,3.20773100000224,0,10,554.978739999991
0.12,1.5334070000099,1,80,178.539887999999
0.24,1.04878500000086,0,20,304.346574000001
0.06,1.35552200000166,0,10,668.001538
0.12,1.86496699999952,1,20,395.690596
0.12,1.99388300001738,1,20,62.9826380000159
0.06,2.24790800001938,1,10,87.4109089999984
0.06,1.48129800000061,1,80,78.5700529999995
0.06,1.25045000000136,0,80,493.098862000001
0.24,1.75241000000096,0,80,86.2981690000015
0.24,2.08113299999968,1,20,68.4700489999996
0.24,1.08220300000175,0,40,513.021145000001
0.06,1.36352400001488,0,80,149.339909000002
0.06,1.67453699999896,1,10,437.557405
0.06,0.748823000001721,1,40,235.529741000006
0.06,1.58520099999441,1,10,259.773465999999
0.24,1.50160200000391,0,40,586.929768000002
0.06,0.991974999982631,0,20,222.57465699999
0.12,0.97920200000226,0,40,578.001877000002
0.12,1.34486000000106,1,20,263.906653000002
0.06,0.963051999991876,1,80,199.882222
0.06,1.51305100000172,0,80,511.058309
0.06,2.354846000002,1,80,330.172106999991
0.24,0.865435999992769,0,10,477.994724999997
0.12,1.32534200002556,0,10,427.202721000009
0.12,1.24207100000058,1,20,509.182075000001
0.06,1.1678179999999,1,20,36.4745930000008
0.06,0.754975000018021,0,80,625.362444000013
0.24,2.78428500000155,0,80,648.706054
0.12,1.03719200000342,0,40,461.809714000003
0.12,0.933566000006977,1,40,423.441717000009
0.06,1.19348200000059,0,80,121.519120999999
0.24,1.43398800000432,1,80,426.484152999998
0.24,1.16277300001821,0,20,38.1827340000018
0.06,1.17073400001391,1,20,568.718798000016
0.12,2.45108300000174,0,40,519.613193000001
0.12,1.33776400002535,1,20,486.886762000009
0.24,1.36303500000031,0,80,82.7468430000008
0.12,1.39436600000772,0,80,467.514152000003
0.06,1.41229400000884,1,10,594.242716000008
0.06,2.75357900000017,0,80,236.874970000001
0.06,1.01031800000055,1,80,622.295032
0.24,0.974003999999695,0,20,550.662257
0.06,1.27450400000089,0,40,25.217822000006
0.06,1.13052600000083,0,20,91.5625080000009
0.06,1.62139399999978,1,80,106.743111
0.12,1.94730900001014,1,40,374.281696000005
0.06,2.26453799999945,0,80,600.706018999999
0.24,1.4257800000014,1,10,360.625543000002
0.06,1.85528300000078,1,20,284.622336
0.06,0.913378000001103,1,20,586.310244
0.06,1.85220600001048,0,20,88.6466599999985
0.06,1.2888690000018,0,80,125.857980000001
0.06,1.42919600000096,0,80,15.8579690000006
0.12,1.70675800001482,1,40,105.122733000011
0.06,1.25476800001343,0,10,447.746726000012
0.06,0.849637999999686,1,80,512.302997999999
0.12,1.75535700000182,0,80,432.346350000007
0.12,1.50002599999971,1,80,545.339077000001
0.06,0.723445000010543,1,10,456.781531000001
0.06,1.19143099999928,1,40,189.731016000005
0.24,1.23334299999988,0,10,511.329577
0.06,1.55860400000529,1,40,98.8749559999997
0.12,0.935635000030743,0,80,63.9081350000051
0.24,0.718171000000439,0,40,302.633600000001
0.06,1.99232800000027,0,40,178.517234999999
0.06,1.54970600000161,1,80,312.577762000001
0.06,2.05592200000319,1,80,93.593248000001
0.06,1.12801600000239,1,20,361.222554000007
0.06,1.61548700000276,0,80,459.090217000004
0.12,1.48896800000148,0,20,445.506577000002
0.24,1.82944699999643,1,80,203.234341000003
0.06,1.32304099999965,1,80,514.049806999999
0.12,1.64961200000835,1,10,15.7971810000017
0.06,1.85379000000103,1,80,453.841794
0.06,1.47353500001191,0,10,275.045326000007
0.06,2.18513800000073,1,10,587.929568000001
0.12,0.984955000001719,0,10,157.625462000002
0.12,1.00425600000017,1,20,192.370554000001
0.06,1.1190260000003,1,80,181.180197999987
0.06,1.69428600001265,1,20,148.974725000007
0.12,0.564553000003798,1,10,466.605519999997
0.06,1.72239199999967,1,20,257.286219
0.06,1.06520400000045,0,80,349.319104
0.06,1.58292800000345,0,40,564.618824999998
0.06,1.06875199999922,0,80,432.873224999999
0.12,1.13978899999347,1,40,573.978829
0.06,1.07303699999466,1,40,462.922818999999
0.12,1.62367000000086,0,20,579.106454000001
0.12,1.54607900000155,0,20,408.270065000001
0.12,2.03218100000049,1,10,639.049405000002
0.06,2.0565110000025,1,20,566.030743999989
0.06,1.88023200000134,1,10,172.289610000002
0.12,1.17750900000101,0,80,59.5310120000013
0.06,1.87891800000216,0,40,404.290814000007
0.06,1.55481899999904,0,20,483.62664
0.06,2.5741420000013,1,80,448.771029000001
0.06,1.22509100000025,1,80,20.922310000009
0.06,1.44541900000149,1,20,589.278102
0.12,0.878459999999905,0,80,511.553236
0.06,1.3909560000011,0,20,567.950277
0.06,1.43560000001162,0,40,334.417733000009
0.06,1.98061200001393,1,10,202.837318000005
0.06,1.36664000002202,1,80,531.436182000005
0.24,1.96224600000096,0,80,471.499008000001
0.12,1.65493400000196,0,80,201.001770000001
0.24,0.921572000001106,0,80,440.979000000001
0.06,1.09659000000102,0,20,242.814199
0.06,0.665372000003117,1,80,189.32226700001
0.24,1.4562530000112,0,20,211.518666999997
0.12,0.761548000002222,1,10,428.945372000002
0.06,1.07938400001149,0,80,413.08230200001
0.06,1.97133300000132,0,80,56.5057020000004
0.06,1.19303900000159,1,20,6.37060300000121
0.06,1.80155399999967,0,80,86.0790589999997
0.12,1.48987000000488,1,40,101.891013
0.12,1.24099799999385,0,80,664.212204999989
0.06,1.97346100000141,1,80,135.097917000001
0.06,2.23147800000152,1,80,41.8440209999972
0.06,1.9395540000005,0,80,413.521790000001
0.06,1.40247500000078,1,40,58.6612000000005
0.24,1.08249699999578,0,10,246.050822999998
0.06,1.67204300000049,0,80,723.122007
0.06,1.2679560000106,1,40,573.089592000004
0.06,1.98749600000156,1,80,442.462884
0.06,1.52709499999764,1,40,22.425642000002
0.06,1.48747100000037,1,80,655.626823000001
0.06,1.88695500000176,1,20,307.746388000001
0.24,2.6008520000014,1,10,494.865650000002
0.12,1.48242400000163,1,40,126.810765000002
0.06,1.81088600000658,1,10,199.333408999999
0.12,1.75434300000779,1,80,286.426107000007
0.12,2.28956799999287,0,40,507.425824999998
0.24,1.6776600000012,1,10,382.841524000001
0.12,2.15346599999975,0,80,103.977994999999
0.06,1.66509300000325,0,80,579.962174
0.24,1.25189099999989,0,80,503.481340999999
0.06,1.63402300002053,1,20,170.96656500001
0.12,1.39803099998971,1,20,544.238559999998
0.24,2.64479000000028,0,20,207.286125000001
0.06,2.57870899999944,1,80,450.474009
0.24,1.83893000001262,1,10,617.053515000007
0.12,1.2313509999949,1,20,165.422752999992
0.06,1.28418599999895,1,20,79.8621989999992
0.24,0.93550200000027,1,10,463.841554000001
0.06,1.71791300000041,1,40,157.109098999999
0.24,1.53602600000158,0,80,64.7859590000007
0.12,2.09725500000059,0,20,501.222311
0.06,2.12260800000149,0,80,241.823091
0.06,1.73642200001632,1,80,372.340152999997
